family,rate,system,label,seed,goodput_ttft10_tpot100,goodput_ttft10_tpot150,goodput_ttft10_tpot50,goodput_ttft3_tpot100,goodput_ttft3_tpot150,goodput_ttft3_tpot50,goodput_ttft5_tpot100,goodput_ttft5_tpot150,goodput_ttft5_tpot50,goodput_turn10,goodput_turn30,goodput_turn60,output_tokens_per_s,pass_ttft10_tpot100,pass_ttft10_tpot150,pass_ttft10_tpot50,pass_ttft3_tpot100,pass_ttft3_tpot150,pass_ttft3_tpot50,pass_ttft5_tpot100,pass_ttft5_tpot150,pass_ttft5_tpot50,pass_turn10,pass_turn30,pass_turn60,resume_ttft_p50_s,resume_ttft_p99_s,tpot_p50_ms,tpot_p99_ms,turn_latency_mean_s,turn_latency_p50_s,turn_latency_p99_s
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,105,495.98,556.568,341.5,413.818,467.859,268.463,448.949,507.898,296.163,92.971,222.372,362.166,837.222,0.696113,0.764664,0.502945,0.588457,0.64947,0.410365,0.63722,0.701531,0.450412,0.405183,0.660777,0.797644,0.833265,322.09,22.4366,275.673,48.4307,14.8184,533.251
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,106,432.422,606.209,218.487,374.71,542.114,169.679,403.156,574.006,191.052,58.8046,182.168,305.691,872.202,0.593692,0.786602,0.330801,0.523711,0.712247,0.270258,0.559162,0.75,0.299263,0.30709,0.600138,0.759899,0.597372,204.246,45.919,179.012,53.1361,20.537,515.409
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,107,573.494,723.832,313.222,486.255,627.293,240.917,525.859,671.417,272.074,79.3678,236.901,385.997,889.261,0.686011,0.848203,0.428107,0.582936,0.737332,0.337809,0.630576,0.788653,0.378086,0.366176,0.680165,0.82395,0.612366,95.7726,35.7009,173.265,40.7296,15.569,393.447
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,108,321.463,517.378,224.97,233.523,417.978,145.143,282.489,473.591,187.323,54.5886,163.284,312.974,834.612,0.460173,0.679108,0.312472,0.372781,0.577833,0.235548,0.414884,0.628129,0.270824,0.276286,0.560082,0.747383,0.826715,164.272,48.8382,267.423,57.0144,23.752,535.016
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,109,448.19,629.431,270.42,356.654,526.554,185.651,403.393,581.386,227.32,68.3514,202.536,337.349,860.889,0.633011,0.810659,0.407241,0.529121,0.697324,0.313245,0.584664,0.756915,0.362042,0.353946,0.639307,0.793344,0.78256,266.591,25.5043,201.53,48.887,17.641,456.364
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,110,483.289,586.583,272.815,396.389,496.995,197.602,428.68,530.785,224.051,63.7774,197.808,338.115,821.718,0.645419,0.785991,0.396268,0.544595,0.678866,0.307804,0.592099,0.730732,0.345371,0.344159,0.632816,0.787688,0.892907,207.234,26.7531,200.91,47.9991,18.1294,462.225
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,101,872.213,896.804,150.234,809.274,830.548,142.116,846.75,868.627,147.486,44.7454,183.016,314.06,919.846,0.928508,0.976687,0.196714,0.873224,0.916075,0.185613,0.903197,0.948268,0.190941,0.329485,0.687611,0.828597,0.435056,21.3794,63.7733,111.878,43.2318,16.5178,426.707
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,102,561.426,787.811,211.45,522.573,735.693,202.475,549.38,770.677,208.519,41.5334,166.083,279.788,826.703,0.670685,0.954454,0.265908,0.620228,0.878768,0.248493,0.655727,0.929672,0.260326,0.298281,0.652154,0.802858,0.470565,45.1602,79.4992,139.873,47.5872,18.4474,461.614
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,103,619.183,764.615,109.154,556.042,691.691,100.795,592.585,735.134,105.35,27.9489,167.01,288.607,781.564,0.72552,0.975904,0.170208,0.651479,0.875575,0.152903,0.695071,0.936692,0.162979,0.237021,0.654984,0.82322,0.538128,14.3815,87.5628,125.002,45.1788,18.6686,432.767
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,104,779.05,855.592,75.3089,715.122,784.5,68.1284,762.307,835.357,74.6296,26.3367,148.132,271.41,864.631,0.830664,0.984691,0.107631,0.769195,0.90862,0.100565,0.807113,0.953603,0.104805,0.243759,0.62765,0.800283,0.459133,10.9187,78.8111,120.633,50.5541,20.5871,480.53
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,105,681.476,785.985,139.809,613.94,710.999,124.373,648.286,749.6,133.622,25.9235,146.514,268.216,838.403,0.76914,0.939272,0.147448,0.673913,0.827505,0.136342,0.721172,0.881144,0.142722,0.25189,0.632798,0.795605,0.613267,57.3566,69.5766,119.881,47.8862,19.8708,409.358
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,106,668.424,858.635,144.226,616.098,796.766,127.355,647.981,835.551,142.696,30.2167,163.347,292.344,877.404,0.727941,0.980536,0.168469,0.684689,0.923659,0.15917,0.70718,0.953936,0.165009,0.254109,0.641869,0.80558,0.440569,15.4907,73.6133,139.954,47.6439,19.2186,444.958
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,107,708.715,809.687,154.812,649.635,744.002,145.601,685.691,784.125,149.729,41.67,178.29,306.581,818.209,0.847219,0.985925,0.202043,0.785244,0.912145,0.192054,0.81975,0.953008,0.197276,0.297162,0.670829,0.829966,0.434082,11.2651,68.7109,132.341,42.8657,17.3755,391.34
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,108,389.919,756.818,105.634,352.382,689.999,103.535,373.518,730.243,105.14,24.5693,128.219,256.159,805.095,0.47064,0.937774,0.121166,0.419588,0.845092,0.11525,0.446538,0.896801,0.118098,0.209904,0.575811,0.778046,0.572744,39.1716,99.5805,154.247,54.4258,23.7779,480.99
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,109,607.353,793.116,110.881,551.052,719.195,104.103,588.637,769.356,107.521,29.2475,145.377,271.946,816.403,0.712055,0.96992,0.168083,0.660161,0.899196,0.154765,0.689782,0.940987,0.163261,0.248909,0.622044,0.798622,0.483622,16.5807,87.667,137.01,50.3415,20.6865,485.358
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,110,759.411,817.806,190.442,690.455,744.084,183.651,729.251,786.591,188.837,37.7143,170.34,296.675,825.594,0.878255,0.989444,0.24349,0.818203,0.920948,0.229181,0.857612,0.965986,0.239737,0.318555,0.673469,0.823598,0.533077,9.29286,68.3406,119.632,42.714,16.9508,393.51
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,101,452.85,452.85,452.85,421.902,421.902,421.902,439.209,439.209,439.209,306.19,439.983,480.828,489.172,0.934697,0.934697,0.934697,0.881149,0.881149,0.881149,0.911479,0.911479,0.911479,0.882165,0.97562,0.998549,0.384314,31.9442,5.41217,14.2363,4.64737,1.85552,37.9058
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,102,499.154,499.154,499.154,468.02,468.02,468.02,483.471,483.471,483.471,339.346,487.838,533.671,551.4,0.926718,0.926718,0.926718,0.878177,0.878177,0.878177,0.903321,0.903321,0.903321,0.873874,0.969208,0.996504,0.3634,34.6798,5.9056,14.3179,5.13098,2.06373,41.761
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,103,466.587,466.587,466.587,436.905,436.905,436.905,454.185,454.185,454.185,306.996,446.977,488.667,515.831,0.92967,0.92967,0.92967,0.873801,0.873801,0.873801,0.903943,0.903943,0.903943,0.874106,0.97199,0.99726,0.393633,32.8374,5.88018,12.5272,5.10833,2.1067,40.6233
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,104,634.72,634.72,634.72,585.585,585.585,585.585,616.073,616.073,616.073,411.024,604.065,676.57,707.425,0.92099,0.92099,0.92099,0.865883,0.865883,0.865883,0.898131,0.898131,0.898131,0.861425,0.964716,0.99706,0.41773,37.1676,6.6817,15.4524,5.46189,2.13219,43.9706
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,105,388.242,388.242,388.242,360.552,360.552,360.552,375.51,375.51,375.51,276.581,380.158,421.189,435.001,0.931662,0.931662,0.931662,0.872423,0.872423,0.872423,0.904364,0.904364,0.904364,0.878923,0.97493,0.997957,0.400039,33.1524,5.3135,12.3826,4.97535,2.20198,40.6478
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,106,548.159,548.159,548.159,503.945,503.945,503.945,525.74,525.74,525.74,357.429,524.86,586.033,614.74,0.914106,0.914106,0.914106,0.858716,0.858716,0.858716,0.885145,0.885145,0.885145,0.861579,0.969827,0.995045,0.387665,35.2439,6.16362,14.9458,5.36983,1.87063,45.5212
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,107,511.332,511.332,511.332,475.369,475.369,475.369,493.179,493.179,493.179,344.9,486.903,543.002,564.152,0.92728,0.92728,0.92728,0.876439,0.876439,0.876439,0.901986,0.901986,0.901986,0.874794,0.9742,0.998103,0.417579,31.4839,6.02435,13.5733,4.97625,2.04096,39.4042
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,108,454.816,454.816,454.816,420.685,420.685,420.685,438.028,438.028,438.028,311.295,436.696,472.507,493.385,0.942982,0.942982,0.942982,0.888419,0.888419,0.888419,0.918701,0.918701,0.918701,0.894557,0.977493,0.997545,0.389221,31.3071,5.67805,13.0059,4.44884,1.72835,38.7257
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,109,457.475,457.475,457.475,429.072,429.072,429.072,446.846,446.846,446.846,318.051,448.826,490.948,498.952,0.936252,0.936252,0.936252,0.892193,0.892193,0.892193,0.916839,0.916839,0.916839,0.889302,0.978384,0.998348,0.331084,32.2091,5.35427,12.0553,4.41416,1.7213,37.5043
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,110,564.954,564.954,564.954,515.164,515.164,515.164,539.862,539.862,539.862,356.032,522.358,588.496,609.737,0.943623,0.943623,0.943623,0.888809,0.888809,0.888809,0.91862,0.91862,0.91862,0.882438,0.973194,0.997235,0.368722,32.6926,6.0884,13.4341,4.8322,1.95553,40.8096
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),101,450.297,450.414,449.668,413.653,413.77,413.024,428.735,428.852,428.106,308.599,438.235,470.553,484.428,0.93797,0.93868,0.935841,0.877502,0.878211,0.875373,0.901207,0.901916,0.899077,0.88176,0.984528,0.998155,0.225829,26.0844,4.84748,24.6592,4.33017,1.56415,34.4116
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),102,494.684,494.795,493.177,453.378,453.489,452.156,467.887,467.998,466.5,319.276,477.658,530.449,546.979,0.91336,0.913921,0.909295,0.848451,0.849012,0.844946,0.873826,0.874387,0.870041,0.839619,0.972943,0.996215,0.221463,31.2627,5.24936,32.2975,5.51653,1.93683,45.2738
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),103,554.139,554.354,552.732,504.372,504.587,502.964,520.538,520.753,519.13,352.648,543.916,601.596,633.866,0.896007,0.897314,0.892679,0.828619,0.829926,0.825291,0.8512,0.852508,0.847873,0.814238,0.96898,0.996316,0.243148,30.9315,6.03841,38.3915,6.09627,2.26917,42.6589
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),104,610.672,610.991,607.164,553.119,553.438,550.267,574.568,574.887,571.554,381.298,581.458,661.737,699.283,0.897292,0.898005,0.891287,0.828787,0.829499,0.823392,0.855049,0.855761,0.84945,0.813213,0.961625,0.9943,0.241092,32.5622,6.34556,52.367,6.36378,2.24042,49.1743
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),105,440.61,440.65,439.347,402.506,402.546,401.318,412.759,412.799,411.571,307.89,421.277,467.624,479.689,0.931045,0.93152,0.927882,0.870473,0.870947,0.867468,0.893089,0.893563,0.890084,0.868259,0.978808,0.99826,0.2298,25.7978,4.74344,27.5132,4.80924,1.85238,38.4604
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),106,496.857,496.967,495.755,451.26,451.37,450.25,469.673,469.783,468.664,324.928,483.65,540.277,562.844,0.9133,0.913916,0.910468,0.848399,0.849015,0.84569,0.873522,0.874138,0.870813,0.851355,0.972906,0.996429,0.219203,31.823,5.15371,31.5795,5.22755,1.65664,45.538
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),107,503.014,503.172,502.296,457.609,457.766,457.173,469.16,469.317,468.616,333.099,477.864,524.017,547.837,0.928766,0.929853,0.925503,0.868135,0.869222,0.865688,0.890701,0.891789,0.888119,0.862969,0.98192,0.998097,0.24128,24.5675,5.09879,33.3627,4.79051,1.87941,38.8349
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),108,511.587,511.711,510.818,464.099,464.223,463.343,481.221,481.345,480.464,325.577,487.42,538.9,567.609,0.920635,0.921517,0.917737,0.857773,0.858655,0.855001,0.882968,0.88385,0.880197,0.846561,0.971655,0.995591,0.220328,31.9981,5.43342,38.9225,5.38668,1.83055,44.0551
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),109,485.475,485.67,484.899,452.419,452.614,451.843,464.271,464.466,463.695,342.134,483.081,524.03,534.368,0.920697,0.921737,0.918227,0.866355,0.867395,0.863885,0.883645,0.884685,0.881175,0.863625,0.978549,0.99805,0.218382,28.1266,4.84413,31.5939,4.78214,1.63474,38.0748
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),110,565.522,565.673,564.219,505.465,505.616,504.484,530.423,530.574,529.376,349.738,534.118,599.046,632.955,0.910771,0.911706,0.907262,0.841071,0.842007,0.838148,0.868203,0.869138,0.865045,0.83347,0.970998,0.995673,0.244377,31.5363,5.61291,38.1787,5.61217,1.93389,43.8347
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),101,459.53,459.53,459.53,431.236,431.236,431.236,447.542,447.542,447.542,318.269,445.407,479.898,490.281,0.953367,0.953367,0.953367,0.898479,0.898479,0.898479,0.927299,0.927299,0.927299,0.902679,0.981608,0.998117,0.368614,29.9421,5.33099,13.6078,4.23025,1.80056,37.7476
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),102,513.842,513.842,513.842,483.117,483.117,483.117,498.806,498.806,498.806,352.904,495.27,537.835,558.064,0.941176,0.941176,0.941176,0.895158,0.895158,0.895158,0.919968,0.919968,0.919968,0.889556,0.973856,0.997999,0.347382,32.2314,5.67314,14.0308,4.6621,1.96454,40.9766
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),103,485.035,485.035,485.035,458.629,458.629,458.629,473.157,473.157,473.157,324.135,451.681,494.964,519.696,0.943841,0.943841,0.943841,0.895229,0.895229,0.895229,0.92029,0.92029,0.92029,0.892361,0.977808,0.997434,0.381293,30.0188,5.69845,12.1244,4.61896,1.97178,39.3166
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),104,648.604,648.604,648.604,591.628,591.628,591.628,622.876,622.876,622.876,427.618,617.632,679.051,709.804,0.931827,0.931827,0.931827,0.872447,0.872447,0.872447,0.906581,0.906581,0.906581,0.875095,0.974849,0.997069,0.3992,32.2421,6.53635,14.7134,5.00375,2.05015,38.9533
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),105,402.107,402.107,402.107,370.443,370.443,370.443,386.986,386.986,386.986,283.299,385.569,423.738,437.787,0.94664,0.94664,0.94664,0.888848,0.888848,0.888848,0.919129,0.919129,0.919129,0.893279,0.980613,0.998154,0.384705,29.2216,5.24334,12.6828,4.59441,2.14147,37.7805
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),106,561.26,561.26,561.26,520.524,520.524,520.524,541.438,541.438,541.438,369.514,530.214,593.912,616.775,0.923245,0.923245,0.923245,0.872366,0.872366,0.872366,0.898897,0.898897,0.898897,0.875205,0.974997,0.997489,0.369684,31.8239,6.06538,13.7022,4.89803,1.80567,39.5892
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),107,517.317,517.317,517.317,483.686,483.686,483.686,499.141,499.141,499.141,348.661,493.215,542.347,565.387,0.935789,0.935789,0.935789,0.884067,0.884067,0.884067,0.908036,0.908036,0.908036,0.880283,0.979437,0.997855,0.39748,28.7099,5.94211,14.3227,4.74415,1.98996,35.9257
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),108,464.06,464.06,464.06,433.254,433.254,433.254,451.879,451.879,451.879,322.309,445.118,476.443,495.698,0.955794,0.955794,0.955794,0.905332,0.905332,0.905332,0.935936,0.935936,0.935936,0.910501,0.983134,0.998368,0.380751,27.7892,5.58638,12.6678,4.04666,1.69995,34.4231
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),109,467.242,467.242,467.242,437.234,437.234,437.234,453.837,453.837,453.837,322.427,457.202,493.513,502.3,0.94721,0.94721,0.94721,0.901532,0.901532,0.901532,0.923414,0.923414,0.923414,0.899344,0.982905,0.999179,0.328753,28.8469,5.33552,11.2487,4.09891,1.6845,35.7806
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),110,567.374,567.374,567.374,514.839,514.839,514.839,540.936,540.936,540.936,359.515,530.004,584.3,609.884,0.95194,0.95194,0.95194,0.896191,0.896191,0.896191,0.926469,0.926469,0.926469,0.890424,0.978493,0.997357,0.355279,31.1098,5.89453,13.4388,4.51906,1.86889,38.871
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,101,514.732,514.732,514.732,476.687,476.687,476.687,495.415,495.415,495.415,338.097,493.781,549.218,567.419,0.926978,0.926978,0.926978,0.871802,0.871802,0.871802,0.900803,0.900803,0.900803,0.866895,0.969215,0.996579,0.389699,33.3053,5.83994,15.4441,5.19283,2.00118,43.9737
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,102,608.691,608.691,608.691,558.165,558.165,558.165,577.642,577.642,577.642,386.401,579.843,648.863,681.281,0.906952,0.906952,0.906952,0.84687,0.84687,0.84687,0.873721,0.873721,0.873721,0.838628,0.958926,0.996145,0.38988,37.7932,6.41784,15.623,6.05398,2.41989,45.2504
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,103,598.328,598.328,598.328,550.769,550.769,550.769,573.966,573.966,573.966,377.131,560.903,638.37,666.806,0.916436,0.916436,0.916436,0.854834,0.854834,0.854834,0.888674,0.888674,0.888674,0.850691,0.962431,0.995442,0.434294,35.0332,6.50821,15.4386,5.91503,2.42416,46.7259
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,104,697.212,697.212,697.212,623.646,623.646,623.646,665.347,665.347,665.347,426.134,673.396,764.76,806.053,0.89024,0.89024,0.89024,0.81129,0.81129,0.81129,0.854262,0.854262,0.854262,0.815547,0.957941,0.996554,0.492638,38.7869,7.922,18.2481,6.68271,2.75148,47.6445
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,105,494.112,494.112,494.112,455.069,455.069,455.069,475.04,475.04,475.04,325.669,467.293,526.036,547.886,0.921602,0.921602,0.921602,0.852875,0.852875,0.852875,0.888102,0.888102,0.888102,0.848731,0.965809,0.995683,0.42069,36.4046,5.96853,16.9338,5.80972,2.49029,47.8811
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,106,598.582,598.582,598.582,543.912,543.912,543.912,573.444,573.444,573.444,377.53,574.345,645.606,675.354,0.905705,0.905705,0.905705,0.845541,0.845541,0.845541,0.875436,0.875436,0.875436,0.845042,0.966368,0.995391,0.410574,35.4873,6.43022,15.8433,5.72017,2.08958,44.3837
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,107,625.44,625.44,625.44,565.817,565.817,565.817,590.157,590.157,590.157,386.607,600.993,677.267,712.733,0.89979,0.89979,0.89979,0.831251,0.831251,0.831251,0.863788,0.863788,0.863788,0.82791,0.959916,0.993814,0.474249,37.41,6.86554,17.6054,6.3956,2.52398,49.1652
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,108,582.57,582.57,582.57,519.973,519.973,519.973,552.775,552.775,552.775,348.613,540.247,614.585,645.488,0.919413,0.919413,0.919413,0.843074,0.843074,0.843074,0.887873,0.887873,0.887873,0.841272,0.957261,0.994593,0.449285,41.1124,6.98242,19.7628,6.1256,2.26762,51.277
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,109,540.516,540.516,540.516,504.463,504.463,504.463,526.135,526.135,526.135,357.309,528.506,574.953,595.915,0.922191,0.922191,0.922191,0.871489,0.871489,0.871489,0.899579,0.899579,0.899579,0.863062,0.966854,0.995365,0.373115,40.0164,6.05519,17.4617,5.39654,2.07675,47.348
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,110,687.066,687.066,687.066,612.718,612.718,612.718,649.718,649.718,649.718,399.696,631.553,726.427,774.682,0.91079,0.91079,0.91079,0.840036,0.840036,0.840036,0.876268,0.876268,0.876268,0.829327,0.960807,0.995671,0.437773,35.3491,7.66366,18.5586,6.30696,2.51462,46.9212
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),101,549.311,549.571,548.389,501.31,501.523,500.388,522.053,522.266,521.131,369.277,534.187,593.056,607.288,0.916019,0.917336,0.912597,0.857312,0.858365,0.85389,0.880611,0.881664,0.877188,0.854153,0.975385,0.998684,0.222352,29.4552,5.48986,33.991,5.05718,1.75472,38.3441
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),102,569.606,569.839,568.226,519.582,519.791,518.316,537.925,538.134,536.659,368.15,557.63,610.75,632.423,0.909235,0.910527,0.904926,0.841591,0.84274,0.83757,0.86816,0.869309,0.864139,0.830246,0.976591,0.996984,0.223882,26.4473,5.65587,45.2339,5.61652,2.16762,39.4152
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),103,672.348,672.8,668.052,612.59,612.993,608.851,631.446,631.849,627.69,375.594,625.957,734.148,798.313,0.864111,0.865636,0.855836,0.794643,0.796058,0.787239,0.818053,0.819469,0.810431,0.755444,0.943598,0.990091,0.264089,41.4192,8.17213,64.3989,8.09252,2.96353,59.1385
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),104,719.084,719.797,714.124,624.222,624.871,619.711,656.565,657.213,651.925,389.113,665.673,793.434,856.846,0.874937,0.876965,0.865605,0.786388,0.788011,0.777969,0.818744,0.820367,0.810224,0.755249,0.940968,0.99077,0.271154,40.4182,8.36157,75.9932,8.16212,3.05977,58.3249
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),105,552.13,552.205,551.187,501.949,502.002,501.014,518.506,518.559,517.572,366.178,542.613,601.091,623.391,0.906937,0.907508,0.903939,0.842992,0.84342,0.840137,0.865401,0.865829,0.862546,0.832858,0.968741,0.995432,0.23578,30.67,5.45329,38.5263,5.71574,2.05628,44.1058
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),106,633.077,633.246,632.081,558.161,558.33,557.262,590.072,590.242,589.174,370.732,592.491,678.404,715.587,0.901523,0.901988,0.898616,0.828741,0.829206,0.826067,0.858621,0.859086,0.855947,0.817114,0.963609,0.995233,0.235387,32.8701,6.41842,40.1269,6.06103,2.04553,45.8251
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),107,587.629,587.746,586.857,538.092,538.171,537.424,552.752,552.831,552.075,372.452,557.484,622.417,659.827,0.914148,0.914835,0.911538,0.853297,0.853846,0.850962,0.873489,0.874038,0.871016,0.840797,0.971978,0.997115,0.244588,29.7731,5.85492,35.7999,5.6016,2.12484,45.9063
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),108,570.094,570.384,568.457,511.575,511.864,510.355,530.144,530.433,528.924,355.633,549.383,633.073,672.098,0.890349,0.891851,0.885718,0.828139,0.829641,0.824008,0.851045,0.852547,0.846915,0.811741,0.953186,0.993116,0.233503,39.6305,6.09903,57.9583,6.55882,2.00217,55.9923
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),109,555.685,555.769,554.5,505.479,505.563,504.446,524.89,524.974,523.858,375.97,553.859,600.836,613.523,0.915994,0.916678,0.91271,0.855521,0.856205,0.852511,0.877275,0.877959,0.874265,0.850322,0.979751,0.997674,0.227004,26.1875,5.22068,38.5613,5.06248,1.80387,38.4409
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),110,638.094,638.701,635.729,562.505,563.074,560.229,592.935,593.503,590.601,375.844,599.466,694.919,748.698,0.894997,0.896262,0.890512,0.813341,0.814491,0.809086,0.844623,0.845773,0.840253,0.803565,0.960552,0.99425,0.251354,32.9868,6.97929,52.4691,6.55987,2.26197,48.7675
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),101,539.7,539.7,539.7,499.121,499.121,499.121,519.362,519.362,519.362,357.531,505.745,557.679,571.993,0.951618,0.951618,0.951618,0.895,0.895,0.895,0.927353,0.927353,0.927353,0.893529,0.980441,0.998676,0.368487,29.0236,5.78121,13.4397,4.37839,1.88584,36.6106
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),102,627.345,627.345,627.345,574.552,574.552,574.552,602.708,602.708,602.708,405.052,603.689,665.33,688.78,0.927519,0.927519,0.927519,0.87135,0.87135,0.87135,0.900816,0.900816,0.900816,0.862931,0.970797,0.997369,0.373852,34.1533,6.24648,14.307,5.34475,2.25707,43.5166
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),103,608.376,608.376,608.376,558.966,558.966,558.966,588.345,588.345,588.345,382.965,558.811,638.74,666.332,0.926725,0.926725,0.926725,0.869211,0.869211,0.869211,0.899488,0.899488,0.899488,0.85898,0.965713,0.997511,0.407395,33.2759,6.27318,17.5185,5.49689,2.3041,43.8228
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),104,718.725,718.725,718.725,648.177,648.177,648.177,678.859,678.859,678.859,436.732,681.658,766.891,806.062,0.905959,0.905959,0.905959,0.832894,0.832894,0.832894,0.867248,0.867248,0.867248,0.829449,0.961998,0.995744,0.465531,39.0285,7.78068,18.7224,6.32509,2.64337,46.0226
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),105,503.071,503.071,503.071,466.671,466.671,466.671,486.316,486.316,486.316,341.01,483.412,533.405,551.005,0.93519,0.93519,0.93519,0.869864,0.869864,0.869864,0.904418,0.904418,0.904418,0.869692,0.978855,0.998453,0.40217,28.721,5.83727,15.3066,5.14233,2.37021,39.0893
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),106,614.123,614.123,614.123,567.771,567.771,567.771,594.235,594.235,594.235,385.047,578.374,662.64,680.057,0.91397,0.91397,0.91397,0.857196,0.857196,0.857196,0.885831,0.885831,0.885831,0.852857,0.968018,0.997397,0.39354,33.5051,6.3646,15.3394,5.46294,2.02794,42.6937
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),107,645.476,645.476,645.476,597.88,597.88,597.88,618.1,618.1,618.1,399.93,613.517,689.865,719.37,0.91843,0.91843,0.91843,0.855571,0.855571,0.855571,0.885655,0.885655,0.885655,0.846032,0.968448,0.997554,0.457774,32.4202,6.84462,15.8911,5.668,2.39635,41.7666
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),108,590.473,590.473,590.473,535.03,535.03,535.03,562.743,562.743,562.743,354.207,547.44,615.068,644.708,0.932545,0.932545,0.932545,0.862778,0.862778,0.862778,0.899139,0.899139,0.899139,0.855197,0.970063,0.997302,0.430599,31.099,7.03547,19.2522,5.46397,2.16383,40.6591
