family,rate,system,label,seed,goodput_ttft10_tpot100,goodput_ttft10_tpot150,goodput_ttft10_tpot50,goodput_ttft3_tpot100,goodput_ttft3_tpot150,goodput_ttft3_tpot50,goodput_ttft5_tpot100,goodput_ttft5_tpot150,goodput_ttft5_tpot50,goodput_turn10,goodput_turn30,goodput_turn60,output_tokens_per_s,pass_ttft10_tpot100,pass_ttft10_tpot150,pass_ttft10_tpot50,pass_ttft3_tpot100,pass_ttft3_tpot150,pass_ttft3_tpot50,pass_ttft5_tpot100,pass_ttft5_tpot150,pass_ttft5_tpot50,pass_turn10,pass_turn30,pass_turn60,resume_ttft_p50_s,resume_ttft_p99_s,tpot_p50_ms,tpot_p99_ms,turn_latency_mean_s,turn_latency_p50_s,turn_latency_p99_s
codex,0.0135,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,108,784.345,784.345,784.345,623.728,623.728,623.728,691.661,691.661,691.661,356.512,704.805,991.755,1359.22,0.661209,0.661209,0.661209,0.537958,0.537958,0.537958,0.589163,0.589163,0.589163,0.553339,0.786544,0.911382,2.0614,143.369,14.151,24.2141,21.25,7.59065,164.322
codex,0.0135,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,109,745.293,745.293,745.293,573.391,573.391,573.391,637.429,637.429,637.429,360.972,674.594,941.673,1303.22,0.690176,0.690176,0.690176,0.566164,0.566164,0.566164,0.619752,0.619752,0.619752,0.594497,0.804948,0.932142,1.6162,115.628,11.0327,24.2502,18.7445,5.69223,141.387
codex,0.0135,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,110,719.121,719.121,719.121,550.837,550.837,550.837,622.571,622.571,622.571,326.972,683.06,971.87,1312.99,0.627424,0.627424,0.627424,0.499467,0.499467,0.499467,0.552951,0.552951,0.552951,0.520882,0.775197,0.925314,3.0196,139.908,13.089,24.3832,21.7718,8.94338,164.17
codex,0.0135,hbf_tp4x2,GPU+2xHBF hybrid (1:2),101,1351.89,1385.58,1031.2,1115.89,1147.13,819.595,1219.83,1252,912.418,360.798,797.086,1110.71,1664.93,0.839617,0.869235,0.668592,0.729643,0.756456,0.570332,0.771801,0.799274,0.607376,0.604158,0.84927,0.942826,0.298993,35.5849,21.1807,194.792,17.7402,6.58104,171.334
codex,0.0135,hbf_tp4x2,GPU+2xHBF hybrid (1:2),102,1259.83,1371.64,904.388,1059.41,1161.25,740.417,1134.25,1244.06,801.418,352.767,742.836,1030.04,1677.18,0.807709,0.869381,0.606583,0.713902,0.770637,0.528021,0.75236,0.81178,0.559723,0.58155,0.808748,0.918406,0.289634,41.2062,22.7538,226.064,21.6182,6.95709,215.755
codex,0.0135,hbf_tp4x2,GPU+2xHBF hybrid (1:2),103,1149.9,1192.6,842.037,1007.98,1050.05,725.31,1071.81,1114.15,768.933,333.452,677.208,923.349,1492.17,0.839321,0.86793,0.659413,0.751618,0.779008,0.583998,0.789888,0.817747,0.612982,0.610731,0.822906,0.92421,0.275856,46.118,22.1025,180.002,19.8115,6.1446,190.16
codex,0.0135,hbf_tp4x2,GPU+2xHBF hybrid (1:2),104,1321.01,1353.14,920.831,1145.62,1176.16,767.818,1214.01,1245.59,826.611,315.307,709.905,1046.37,1712.66,0.835227,0.864748,0.646903,0.74376,0.771457,0.568455,0.782486,0.811178,0.600962,0.590596,0.82229,0.929513,0.285196,37.5382,22.7674,215.305,19.5584,6.52812,190.24
codex,0.0135,hbf_tp4x2,GPU+2xHBF hybrid (1:2),105,1271.84,1306.89,933.898,1072.43,1103.26,757.32,1166.62,1200.42,837.165,334.789,701.334,950.786,1546.31,0.855489,0.887603,0.67177,0.764937,0.793223,0.59214,0.803585,0.833925,0.625467,0.604556,0.839806,0.931385,0.296587,36.1063,22.2629,193.744,19.3621,6.4513,196.334
codex,0.0135,hbf_tp4x2,GPU+2xHBF hybrid (1:2),106,1257.53,1276.16,949.318,1060.49,1077.97,783.233,1141.67,1159.63,849.223,384.185,777.68,1034.8,1552.62,0.857405,0.884316,0.674006,0.752905,0.777982,0.583311,0.795719,0.821407,0.619659,0.632678,0.852337,0.944343,0.27297,37.9048,21.1759,177.918,16.8054,5.74399,159.644
codex,0.0135,hbf_tp4x2,GPU+2xHBF hybrid (1:2),107,1278.36,1317.26,898.87,1074.16,1109.04,725.947,1155.63,1194.1,787.643,331.293,710.029,1008.83,1647.37,0.823291,0.866103,0.60703,0.723221,0.762949,0.52308,0.766032,0.808404,0.556202,0.580074,0.81642,0.920366,0.30923,51.6798,22.1424,193.218,20.5657,7.16589,196.353
codex,0.0135,hbf_tp4x2,GPU+2xHBF hybrid (1:2),108,1292.35,1312.24,920.999,1079.59,1099.02,741.254,1161.93,1181.56,812.332,327.586,724.802,1043.98,1611.31,0.844574,0.870421,0.631291,0.743923,0.768915,0.543564,0.785262,0.810767,0.579168,0.584902,0.824375,0.934012,0.289515,46.8708,22.4569,154.319,18.9137,7.09765,172.686
codex,0.0135,hbf_tp4x2,GPU+2xHBF hybrid (1:2),109,1293.37,1314.01,969.42,1107.65,1126.7,804.312,1183.05,1202.81,870.816,374.253,752.901,1031.03,1602.66,0.86057,0.883892,0.705091,0.77096,0.792945,0.624342,0.807072,0.829725,0.65527,0.636044,0.85079,0.942155,0.250585,45.7802,19.9892,162.171,17.1321,5.38335,163.403
codex,0.0135,hbf_tp4x2,GPU+2xHBF hybrid (1:2),110,1423.32,1452.47,971.879,1199.89,1227.24,779.542,1279.84,1307.95,845.511,344.388,787.8,1093.31,1692.85,0.84839,0.881349,0.615144,0.729232,0.759993,0.511197,0.773346,0.805037,0.547875,0.573903,0.838841,0.935012,0.317698,32.9632,21.2121,173.266,19.2624,7.58138,179.468
codex,0.0135,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),101,1191.99,1191.99,1137.25,951.915,951.915,916.95,1055.02,1055.02,1010.53,410.929,820.092,1089.47,1484.49,0.840214,0.840214,0.760321,0.70153,0.70153,0.647899,0.757741,0.757741,0.694066,0.634906,0.87735,0.964983,0.738661,38.7937,16.6174,57.3789,14.449,5.84541,128.16
codex,0.0135,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),102,1061.47,1061.47,872.141,855.486,855.486,728.473,945.014,945.014,793.718,379.777,728.35,951.335,1324.65,0.829956,0.829956,0.665657,0.702214,0.702214,0.588573,0.758095,0.758095,0.624086,0.617924,0.864424,0.95446,0.664048,32.6322,16.1387,71.8613,15.9669,5.766,161.134
codex,0.0135,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),103,1091.62,1091.62,913.704,858.454,858.454,757.371,962.075,962.075,818.942,395.677,731.057,943.98,1273.76,0.875488,0.875488,0.745875,0.742835,0.742835,0.659792,0.807099,0.807099,0.699957,0.665328,0.87766,0.958207,0.621809,31.2664,12.4776,73.2082,14.6864,4.74736,149.164
codex,0.0135,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),104,1200.35,1200.35,1075.69,990.627,990.627,903.166,1072.88,1072.88,971.995,419.204,800.067,1032.94,1428.65,0.869622,0.869622,0.773069,0.750302,0.750302,0.681721,0.803922,0.803922,0.723725,0.67057,0.879844,0.962085,0.591322,38.66,13.1384,67.6608,14.1143,4.7351,142.099
codex,0.0135,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),105,1077.34,1077.34,971.1,900.98,900.98,829.574,978.229,978.229,892.535,377.434,698.191,904.846,1305.11,0.862758,0.862758,0.73653,0.732642,0.732642,0.643343,0.790843,0.790843,0.687507,0.665695,0.881222,0.957024,0.654705,32.4172,13.7723,62.3262,15.1485,4.78394,163.183
codex,0.0135,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),106,1054.22,1054.22,957.978,857.477,857.477,798.51,934.648,934.648,864.774,424.119,765.95,976.553,1292.75,0.837397,0.837397,0.724243,0.711561,0.711561,0.636355,0.763468,0.763468,0.67381,0.658966,0.882029,0.966575,0.648014,34.0436,13.0206,64.7136,13.7007,4.84882,124.574
codex,0.0135,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),107,1116.51,1116.51,948.5,838.198,838.198,739.037,946.992,946.992,819.777,374.535,744.363,987.535,1389.95,0.828791,0.828791,0.68757,0.675312,0.675312,0.585148,0.740351,0.740351,0.62871,0.610171,0.861412,0.953804,0.84638,33.2045,14.9471,75.3209,16.3745,6.25993,158.93
codex,0.0135,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),108,1206.4,1206.4,1093.16,987.546,987.546,919.274,1069.23,1069.23,985.307,453.12,838.343,1084.93,1437.8,0.866697,0.866697,0.749262,0.743081,0.743081,0.664483,0.79262,0.79262,0.698708,0.67131,0.896033,0.967804,0.566986,29.9097,14.2974,62.3229,13.1197,4.82039,119.939
codex,0.0135,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),109,1086.42,1086.42,1038.82,882.254,882.254,847.819,970.373,970.373,932.318,411.686,736.591,964.077,1339.36,0.860697,0.860697,0.807861,0.746667,0.746667,0.707463,0.797015,0.797015,0.752438,0.685473,0.888657,0.965075,0.527087,35.5914,11.8262,57.9997,13.4632,3.97804,132.345
codex,0.0135,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),110,1098.98,1098.98,929.634,891.327,891.327,765.632,986.299,986.299,842.261,392.173,755.021,976.9,1348.97,0.854521,0.854521,0.704659,0.727801,0.727801,0.61046,0.784789,0.784789,0.65338,0.635743,0.878581,0.959935,0.652348,32.4146,14.4819,68.7813,14.9912,5.57596,140.843
codex,0.015,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,101,672.346,672.346,672.346,402.62,402.62,402.62,501.254,501.254,501.254,212.711,609.873,1006.47,1516.55,0.519295,0.519295,0.519295,0.339986,0.339986,0.339986,0.404541,0.404541,0.404541,0.379187,0.699318,0.899196,8.95632,184.01,19.0985,24.3428,28.2113,15.9249,202.234
codex,0.015,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,102,629.456,629.456,629.456,451.429,451.429,451.429,525.586,525.586,525.586,230.591,579.732,926.077,1547.88,0.475334,0.475334,0.475334,0.354515,0.354515,0.354515,0.402487,0.402487,0.402487,0.367266,0.625,0.822324,11.5683,240.42,17.6162,24.4853,36.2939,19.0681,263.169
codex,0.015,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,103,671.822,671.822,671.822,500.648,500.648,500.648,575.525,575.525,575.525,302.098,648.667,935.402,1402.8,0.591568,0.591568,0.591568,0.448617,0.448617,0.448617,0.506368,0.506368,0.506368,0.488362,0.715086,0.878678,4.76744,181.15,14.7666,24.0392,27.6722,10.6227,208.555
codex,0.015,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,104,647.835,647.835,647.835,471.123,471.123,471.123,552.229,552.229,552.229,255.767,577.036,918.088,1489.71,0.551057,0.551057,0.551057,0.419568,0.419568,0.419568,0.472976,0.472976,0.472976,0.441359,0.671117,0.849498,6.56914,178.705,17.1728,24.3436,30.3091,13.6072,200.982
codex,0.015,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,105,666.165,666.165,666.165,451.932,451.932,451.932,540.388,540.388,540.388,252.284,581.81,875.464,1432.49,0.564858,0.564858,0.564858,0.407386,0.407386,0.407386,0.468562,0.468562,0.468562,0.441033,0.710094,0.875609,6.51282,200.379,17.4314,24.354,28.647,13.0837,225.093
codex,0.015,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,106,710.872,710.872,710.872,530.204,530.204,530.204,601.213,601.213,601.213,300.992,641.464,946.622,1402.23,0.580326,0.580326,0.580326,0.447354,0.447354,0.447354,0.500692,0.500692,0.500692,0.475673,0.7051,0.86639,5.01978,194.303,14.9854,24.3801,28.6205,11.1894,215.114
codex,0.015,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,107,628.362,628.362,628.362,426.736,426.736,426.736,501.871,501.871,501.871,226.718,568.253,929.873,1482.44,0.509903,0.509903,0.509903,0.365427,0.365427,0.365427,0.419234,0.419234,0.419234,0.395577,0.65691,0.858935,9.49987,220.46,16.8111,24.3318,32.622,16.3152,242.534
codex,0.015,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,108,729.015,729.015,729.015,534.714,534.714,534.714,596.288,596.288,596.288,268.683,647.02,1021.41,1503.3,0.563588,0.563588,0.563588,0.425313,0.425313,0.425313,0.477854,0.477854,0.477854,0.442623,0.708482,0.891355,5.96071,173.189,17.6898,24.0559,27.3579,13.3128,188.853
codex,0.015,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,109,680.254,680.254,680.254,491.08,491.08,491.08,568.242,568.242,568.242,312.701,633.635,933.131,1452.66,0.599145,0.599145,0.599145,0.463568,0.463568,0.463568,0.513141,0.513141,0.513141,0.503205,0.732051,0.886325,4.36891,159.567,14.7171,24.2529,25.4919,9.79255,184.676
codex,0.015,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,110,674.334,674.334,674.334,493.985,493.985,493.985,565.755,565.755,565.755,258.778,618.884,985.02,1449.37,0.53715,0.53715,0.53715,0.392896,0.392896,0.392896,0.453291,0.453291,0.453291,0.418531,0.685205,0.882468,7.4483,210.189,16.7494,24.5205,29.4796,14.7025,227.926
codex,0.015,hbf_tp4x2,GPU+2xHBF hybrid (1:2),101,1431.27,1528.38,1019.17,1171.7,1259.01,789.893,1265.38,1359.18,871.74,328.37,794.973,1164.61,1899.61,0.790575,0.846518,0.590126,0.688387,0.739921,0.502525,0.724293,0.778392,0.532901,0.551094,0.815501,0.925864,0.30847,35.9231,23.0664,240.966,21.4338,8.20229,210.431
codex,0.015,hbf_tp4x2,GPU+2xHBF hybrid (1:2),102,1240.78,1493.26,869.675,1057.92,1279.7,712.113,1125.42,1354.84,773.011,301.346,700.246,1057.17,1944.1,0.730188,0.825892,0.518103,0.648916,0.736602,0.449067,0.679551,0.769601,0.474555,0.513461,0.763524,0.892902,0.308862,49.2565,28.7175,277.147,27.4008,9.4663,263.624
codex,0.015,hbf_tp4x2,GPU+2xHBF hybrid (1:2),103,1296.53,1385.29,891.907,1107.52,1190.01,750.381,1185.85,1272.44,792.487,324.633,713.4,1050.45,1778.5,0.790689,0.843062,0.589346,0.709132,0.75658,0.519964,0.740107,0.79051,0.544405,0.554611,0.785318,0.907252,0.299502,58.276,22.8486,208.058,23.2453,7.99027,224.744
codex,0.015,hbf_tp4x2,GPU+2xHBF hybrid (1:2),104,1333.43,1447.78,768.629,1149.87,1259.17,621.467,1223.36,1336.24,679.445,256.385,648.404,1035.07,1912.84,0.770273,0.838983,0.520439,0.678714,0.74327,0.445081,0.714772,0.781406,0.474161,0.519026,0.770771,0.901878,0.32466,44.5319,32.6329,278.898,24.9999,9.19418,225.906
codex,0.015,hbf_tp4x2,GPU+2xHBF hybrid (1:2),105,1326.56,1441.66,912.269,1108.03,1209.87,739.121,1219.48,1329.35,818.635,313.593,695.01,1008.4,1747.3,0.798311,0.864674,0.600149,0.711064,0.770652,0.525524,0.747169,0.81047,0.555597,0.55439,0.804901,0.91396,0.305998,40.874,23.4656,228.75,23.0816,8.06374,229.403
codex,0.015,hbf_tp4x2,GPU+2xHBF hybrid (1:2),106,1366.35,1441.46,904.467,1172.58,1237.99,754.506,1256.91,1329.48,813.458,321.791,724.286,1075.93,1804.69,0.796569,0.856026,0.55336,0.704566,0.758725,0.47784,0.74056,0.798167,0.505929,0.555967,0.801951,0.921285,0.282743,45.7936,25.7181,227.927,21.3004,7.96388,188.146
codex,0.015,hbf_tp4x2,GPU+2xHBF hybrid (1:2),107,1307.12,1466.87,881.471,1106.63,1251.06,701.235,1183.78,1333.67,767.782,272.099,680.418,1054.41,1897.27,0.741156,0.83634,0.514448,0.649299,0.738179,0.436077,0.683888,0.776095,0.465061,0.504378,0.761734,0.892907,0.324997,61.6458,26.4016,217.464,25.8306,9.82943,232.312
codex,0.015,hbf_tp4x2,GPU+2xHBF hybrid (1:2),108,1382.5,1449.14,877.872,1162.3,1226.65,697.412,1240.42,1306.39,760.502,291.806,717.511,1074.35,1825.66,0.801018,0.852524,0.542639,0.712007,0.761476,0.46975,0.743657,0.79423,0.495036,0.535087,0.78812,0.909291,0.29297,55.9777,27.7851,207.379,22.8735,8.76289,204.762
codex,0.015,hbf_tp4x2,GPU+2xHBF hybrid (1:2),109,1492.39,1535.74,955.412,1297.8,1337.89,792.19,1377.97,1420.29,855.513,340.813,729.696,1060.34,1862.26,0.838249,0.874926,0.612947,0.752725,0.787205,0.537902,0.787459,0.823037,0.566298,0.585312,0.811967,0.922167,0.262975,45.421,23.0066,191.895,21.5768,6.99504,218.691
codex,0.015,hbf_tp4x2,GPU+2xHBF hybrid (1:2),110,1505.6,1630.88,968.769,1255.82,1374.96,751.621,1349.46,1472.24,834.749,277.583,739.703,1100.09,1932.51,0.784261,0.862282,0.513552,0.675589,0.749135,0.422021,0.715866,0.791776,0.454361,0.502913,0.791185,0.909989,0.336481,39.3538,28.3605,216.962,24.5329,9.91879,223.439
codex,0.015,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),101,1195.17,1195.17,1059.86,919.25,919.25,840.12,1049.15,1049.15,950.259,346.531,765.428,1101.02,1617.67,0.792042,0.792042,0.662631,0.641141,0.641141,0.556682,0.709741,0.709741,0.606513,0.562406,0.835023,0.953453,1.04271,39.2124,22.0718,67.6241,17.7089,7.88918,151.502
codex,0.015,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),102,1287.55,1287.55,970.53,996.56,996.56,796.454,1113.36,1113.36,875.237,375.042,803.328,1082.73,1652.45,0.809912,0.809912,0.603719,0.656921,0.656921,0.514379,0.722105,0.722105,0.554544,0.556269,0.826208,0.938171,0.893053,33.8388,25.9855,79.7937,19.463,7.93658,182.031
codex,0.015,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),103,1207.54,1207.54,935.3,914.733,914.733,758.342,1028.29,1028.29,837.096,384.482,774.361,1020.35,1485.44,0.841635,0.841635,0.669271,0.69159,0.69159,0.574414,0.752156,0.752156,0.618545,0.606371,0.845896,0.94684,0.822048,37.0843,15.4608,76.1048,17.5275,6.2723,171.096
codex,0.015,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),104,1227.25,1227.25,1048.28,1000.48,1000.48,886.803,1083.94,1083.94,945.577,364.468,756.445,1091.85,1634.43,0.806711,0.806711,0.647826,0.68034,0.68034,0.571078,0.730907,0.730907,0.598488,0.586106,0.829112,0.946503,0.759002,38.5379,19.1848,72.9607,18.0758,6.68102,165.53
codex,0.015,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),105,1171.95,1171.95,965.628,948.803,948.803,810.76,1047.68,1047.68,883.7,342.999,695.571,961.773,1535.96,0.809387,0.809387,0.627263,0.675018,0.675018,0.548011,0.738317,0.738317,0.587279,0.582268,0.832089,0.943655,0.892073,37.3264,23.5393,68.0766,18.9162,6.97542,184.505
codex,0.015,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),106,1206.56,1206.56,981.877,985.003,985.003,839.962,1090.69,1090.69,908.417,404.985,806.646,1071.6,1495.42,0.826572,0.826572,0.640239,0.690683,0.690683,0.56027,0.753935,0.753935,0.597028,0.614234,0.860397,0.956301,0.7574,34.6938,16.5179,72.8121,16.1061,6.08097,153.068
codex,0.015,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),107,1222.06,1222.06,947.533,901.169,901.169,742.338,1023.38,1023.38,821.652,351.372,735.916,1044.78,1589.95,0.809741,0.809741,0.628093,0.638685,0.638685,0.529796,0.707088,0.707088,0.572659,0.563255,0.828054,0.941695,1.06105,34.2447,20.7978,82.0622,19.4759,7.72966,184
codex,0.015,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),108,1235.03,1235.03,1056.28,1009.07,1009.07,881.806,1106.67,1106.67,954.364,370.554,808.817,1141.12,1633.29,0.794537,0.794537,0.651836,0.682258,0.682258,0.574182,0.731226,0.731226,0.605609,0.575005,0.851727,0.952951,0.735565,36.4366,20.6506,76.2124,17.0743,7.0426,148.244
codex,0.015,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),109,1145.85,1145.85,1011.57,896.068,896.068,803.512,987.616,987.616,882.68,402.77,765.946,1034.79,1527.45,0.816138,0.816138,0.679335,0.691573,0.691573,0.595065,0.742911,0.742911,0.629987,0.624316,0.844792,0.951746,0.669766,37.2939,14.1828,67.3086,16.7722,5.15566,156.189
codex,0.015,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),110,1233.28,1233.28,983.445,948.932,948.932,789.084,1065.68,1065.68,878.564,371.948,776.934,1058.82,1545.47,0.837464,0.837464,0.65824,0.667029,0.667029,0.54646,0.739804,0.739804,0.598302,0.575886,0.852177,0.950627,0.973309,36.212,19.8522,74.2779,17.4354,7.35034,157.86
codex,0.0165,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,101,580.474,580.474,580.474,347.405,347.405,347.405,436.07,436.07,436.07,170.401,557.266,982.148,1650.83,0.428982,0.428982,0.428982,0.281413,0.281413,0.281413,0.342058,0.342058,0.342058,0.307905,0.61049,0.846367,14.7626,223.968,19.1642,24.3906,35.6827,21.625,241.894
codex,0.0165,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,102,589.652,589.652,589.652,408.335,408.335,408.335,474.774,474.774,474.774,182.894,546.133,925.655,1685.65,0.412889,0.412889,0.412889,0.282359,0.282359,0.282359,0.328236,0.328236,0.328236,0.304315,0.572474,0.795522,16.9021,254.225,18.9778,24.6472,42.0544,23.9262,269.083
codex,0.0165,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,103,589.681,589.681,589.681,385.189,385.189,385.189,471.359,471.359,471.359,217.463,555.868,885.965,1531.88,0.486424,0.486424,0.486424,0.33433,0.33433,0.33433,0.399793,0.399793,0.399793,0.375518,0.623562,0.817994,11.4906,243.93,17.5608,24.1883,37.9292,18.6141,267.099
codex,0.0165,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,104,619.042,619.042,619.042,428.981,428.981,428.981,499.775,499.775,499.775,185.78,537.802,928.98,1630.65,0.474681,0.474681,0.474681,0.331638,0.331638,0.331638,0.389634,0.389634,0.389634,0.359013,0.629409,0.817897,11.9817,246.937,18.5348,24.3921,37.3447,19.0105,265.909
codex,0.0165,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,105,592.553,592.553,592.553,375.735,375.735,375.735,449.595,449.595,449.595,203.068,542.429,892.615,1571.78,0.467299,0.467299,0.467299,0.321747,0.321747,0.321747,0.375029,0.375029,0.375029,0.352504,0.632746,0.828722,12.2563,246.885,18.0453,24.5272,36.4518,18.9812,270.438
codex,0.0165,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,106,673.924,673.924,673.924,446.184,446.184,446.184,542.983,542.983,542.983,236.007,609.119,963.433,1581.61,0.49659,0.49659,0.49659,0.334506,0.334506,0.334506,0.407609,0.407609,0.407609,0.383419,0.647698,0.834292,10.3122,244.746,18.0435,24.3597,34.9052,17.2418,256.165
codex,0.0165,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,107,560.151,560.151,560.151,328.233,328.233,328.233,402.488,402.488,402.488,156.51,503.26,895.222,1642.59,0.416885,0.416885,0.416885,0.265901,0.265901,0.265901,0.318921,0.318921,0.318921,0.295597,0.578678,0.800091,15.5209,282.08,18.991,24.3015,41.1398,22.8604,298.094
codex,0.0165,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,108,610.726,610.726,610.726,389.426,389.426,389.426,467.749,467.749,467.749,187.901,559.55,978.581,1565.17,0.469058,0.469058,0.469058,0.30931,0.30931,0.30931,0.370198,0.370198,0.370198,0.345511,0.62637,0.844127,12.4949,213.183,18.8708,24.1755,35.0468,19.6769,227.371
codex,0.0165,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,109,655.935,655.935,655.935,473.884,473.884,473.884,539.461,539.461,539.461,275.42,624.357,1001.41,1623.39,0.533533,0.533533,0.533533,0.406748,0.406748,0.406748,0.459118,0.459118,0.459118,0.439661,0.682985,0.872076,7.44209,192.632,17.0375,24.2236,30.1356,14.1701,217.325
codex,0.0165,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,110,648.31,648.31,648.31,411.339,411.339,411.339,496.492,496.492,496.492,202.75,576.457,972.462,1561.75,0.473076,0.473076,0.473076,0.319834,0.319834,0.319834,0.373682,0.373682,0.373682,0.342832,0.622953,0.832959,12.132,225.408,18.5004,24.392,37.0606,19.8501,249.166
codex,0.0165,hbf_tp4x2,GPU+2xHBF hybrid (1:2),101,1479.7,1670.03,998.563,1213.51,1388.96,770.024,1310.91,1495.19,851.011,292.827,768.862,1161.55,2076.52,0.751927,0.838691,0.529359,0.643595,0.724373,0.439314,0.684353,0.767263,0.473184,0.50246,0.786452,0.906593,0.319481,37.2939,29.2176,247.852,25.0904,9.90536,258.045
codex,0.0165,hbf_tp4x2,GPU+2xHBF hybrid (1:2),102,1250.25,1577.12,772.012,1070.45,1352.22,615.873,1138.32,1451.45,672.755,239.495,655.193,1034.69,2126.96,0.67276,0.791825,0.435644,0.592452,0.701362,0.369722,0.622832,0.738089,0.393586,0.458238,0.72675,0.866548,0.341686,57.8574,39.9224,308.855,31.9792,12.0265,308.558
codex,0.0165,hbf_tp4x2,GPU+2xHBF hybrid (1:2),103,1208.85,1470.5,778.719,1033.59,1261,638.727,1113.09,1354.35,701.383,256.97,648.658,1002.38,1962.2,0.710768,0.814498,0.471242,0.626883,0.721793,0.400956,0.664921,0.764057,0.431092,0.474825,0.735391,0.87183,0.320749,64.9507,34.8803,263.58,29.5003,11.089,280.969
codex,0.0165,hbf_tp4x2,GPU+2xHBF hybrid (1:2),104,1246.53,1623.86,693.804,1063.27,1408.07,538.352,1120.19,1475.8,582.131,216.581,605.039,1035.03,2133.34,0.682275,0.814509,0.390932,0.593817,0.715169,0.322918,0.624567,0.750866,0.344683,0.462077,0.733388,0.880627,0.347623,49.4981,47.0113,266.231,30.527,11.6511,295.434
codex,0.0165,hbf_tp4x2,GPU+2xHBF hybrid (1:2),105,1310.19,1608.34,903.223,1114.52,1396.07,724.055,1181.84,1470.99,782.817,264.5,679.088,1009.85,1964.19,0.706809,0.84371,0.500182,0.624704,0.753413,0.429911,0.657382,0.79037,0.4574,0.490169,0.760331,0.887129,0.32527,49.1702,35.02,258.429,28.4736,10.3821,288.734
codex,0.0165,hbf_tp4x2,GPU+2xHBF hybrid (1:2),106,1366.24,1578.07,817.8,1176.48,1363.38,660.039,1247.33,1449.57,712.286,253.516,681.378,1068.22,2054.43,0.723072,0.829627,0.449368,0.639663,0.73853,0.382161,0.669505,0.772092,0.404232,0.489378,0.76333,0.895511,0.312705,52.066,35.4325,233.814,26.4962,10.3931,228.063
codex,0.0165,hbf_tp4x2,GPU+2xHBF hybrid (1:2),107,1249.1,1602.77,835.694,1050.22,1371.76,659.166,1117.61,1459.75,715.272,236.596,651.036,1060.24,2085.17,0.663075,0.810474,0.440873,0.575642,0.710412,0.366776,0.612912,0.754924,0.397863,0.451206,0.719597,0.868939,0.35873,61.3537,37.8902,256.033,30.5984,12.0667,269.645
codex,0.0165,hbf_tp4x2,GPU+2xHBF hybrid (1:2),108,1316.86,1470.64,748.744,1161.76,1305.5,629.175,1221.01,1373.14,668.78,240.589,629.263,1029.04,1980.18,0.745616,0.824393,0.449339,0.673836,0.749244,0.394316,0.705796,0.783536,0.41617,0.483199,0.741297,0.879675,0.313003,68.1029,37.7107,223.557,27.3522,10.6877,241.71
codex,0.0165,hbf_tp4x2,GPU+2xHBF hybrid (1:2),109,1488.33,1602.25,857.351,1293.09,1400.33,716.317,1371.49,1483.46,771.453,270.38,666.937,1029.66,2043.95,0.777929,0.850081,0.511189,0.695482,0.763805,0.444312,0.730537,0.801242,0.470944,0.519272,0.767549,0.892283,0.289418,55.1433,31.1454,216.281,26.355,9.25668,251.102
